t;u;theta_1
4913.42;264.66;6945.26
4918.44;274.77;7464.53
4923.46;284.53;7951.35
4928.47;293.97;8470.62
4933.48;303.06;8989.89
4938.49;311.80;9509.16
4943.51;320.18;10028.43
4948.52;328.18;10547.70
4953.53;335.80;11066.97
4958.54;343.03;11586.25
4963.55;349.86;12105.52
4968.57;356.29;12657.24
4973.58;362.29;13176.51
4978.59;367.87;13695.79
4983.60;373.03;14215.06
4988.62;377.75;14734.33
4993.64;382.03;15253.60
4998.65;385.86;15772.87
5003.66;389.24;16324.60
5008.68;392.16;16843.87
5013.68;394.63;17363.14
5018.70;396.63;17882.41
5023.72;398.18;18434.14
5028.74;399.25;18953.41
5033.75;399.85;19472.68
5038.77;399.99;19991.95
5043.78;399.66;20511.23
5048.79;398.86;21030.50
5053.80;397.59;21582.22
5058.82;395.86;22101.50
5063.83;393.66;22620.77
5068.85;390.99;23172.49
5073.86;387.88;23691.76
5078.87;384.30;24211.04
5083.89;380.27;24730.31
5088.90;375.80;25249.58
5093.92;370.88;25768.85
5098.93;365.54;26320.58
5103.94;359.76;26839.85
5108.95;353.56;27359.12
5113.98;346.93;27910.85
5118.98;339.91;28430.12
5124.00;332.49;28949.39
5129.02;324.65;29468.66
5134.04;316.45;29987.93
5139.05;307.86;30539.66
5144.06;298.94;31058.93
5149.07;289.66;31578.20
5154.08;280.04;32097.47
5159.09;270.09;32649.20
5164.10;259.80;33168.47
5169.12;249.22;33687.74
5174.13;238.34;34207.01
5179.14;227.18;34758.74
5184.16;215.75;35278.01
5189.16;204.08;35797.28
5194.17;192.17;36316.55
5199.18;180.02;36868.27
5204.20;167.64;37387.55
5209.22;155.08;37906.82
5214.24;142.30;38426.09
5219.26;129.38;38945.37
5224.27;116.30;39497.09
5229.28;103.10;40016.36
5234.30;89.77;40535.63
5239.31;76.32;41087.36
5244.33;62.78;41606.63
5249.34;49.19;42125.90
5254.36;35.48;42645.17
5259.37;21.79;43164.44
5264.39;8.04;43683.71
5269.40;-5.70;44235.44
5274.42;-19.45;44657.35
5279.43;-33.15;44884.53
5284.44;-46.82;44981.89
5289.45;-60.45;44916.99
5294.47;-74.02;44787.17
5299.48;-87.48;44559.98
5304.50;-100.86;44267.90
5309.51;-114.11;43943.35
5314.52;-127.22;43586.35
5319.54;-140.20;43196.90
5324.56;-153.00;42774.99
5329.58;-165.65;42353.08
5334.59;-178.07;41898.72
5339.61;-190.29;41411.90
5344.62;-202.30;40957.54
5349.64;-214.04;40470.72
5354.66;-225.56;39951.45
5359.68;-236.81;39464.63
5364.69;-247.77;38945.37
5369.71;-258.43;38426.09
5374.72;-268.79;37906.82
5379.73;-278.82;37420.00
5384.74;-288.53;36868.27
5389.76;-297.91;36349.01
5394.78;-306.92;35829.73
5399.78;-315.56;35310.46
5404.79;-323.84;34791.19
5409.82;-331.75;34271.92
5414.84;-339.26;33720.19
5419.84;-346.35;33200.92
5424.85;-353.03;32681.65
5429.86;-359.30;32129.92
5434.88;-365.14;31610.65
5439.88;-370.55;31091.38
5444.90;-375.52;30539.66
5449.91;-380.04;30020.39
5454.92;-384.12;29468.66
5459.94;-387.74;28949.39
5464.95;-390.90;28430.12
5469.96;-393.59;27878.39
5474.98;-395.81;27326.66
5479.99;-397.57;26807.39
5485.00;-398.85;26288.12
5490.02;-399.66;25736.39
5495.03;-399.99;25217.12
5500.04;-399.85;24665.40
5505.06;-399.23;24146.13
5510.08;-398.13;23594.40
5515.09;-396.56;23075.13
5520.10;-394.52;22523.40
5525.11;-392.01;22004.13
5530.12;-389.03;21452.41
5535.14;-385.59;20933.13
5540.16;-381.68;20381.41
5545.17;-377.32;19862.14
5550.18;-372.51;19342.87
5555.19;-367.26;18791.14
5560.20;-361.57;18239.41
5565.22;-355.44;17720.14
5570.24;-348.89;17200.87
5575.24;-341.93;16649.14
5580.26;-334.56;16097.42
5585.26;-326.79;15578.15
5590.28;-318.63;15058.87
5595.29;-310.08;14507.15
5600.30;-301.17;13987.88
5605.32;-291.89;13436.15
5610.33;-282.26;12916.88
5615.34;-272.30;12365.15
5620.36;-262.00;11845.88
5625.36;-251.41;11294.16
5630.38;-240.50;10774.88
5635.38;-229.32;10223.16
5640.40;-217.86;9703.89
5645.42;-206.10;9152.16
5650.43;-194.13;8632.89
5655.44;-181.92;8113.62
5660.45;-169.49;7561.89
5665.48;-156.83;7010.17
5670.49;-144.00;6490.89
5675.50;-131.00;5971.62
5680.52;-117.84;5419.90
5685.54;-104.52;4868.17
5690.55;-91.10;4348.90
5695.57;-77.56;3829.63
5700.58;-63.91;3277.90
5705.60;-50.20;2726.18
5710.61;-36.44;2206.90
5715.62;-22.62;1687.63
5720.63;-8.80;1135.91
5725.65;5.07;616.63
5730.66;18.91;194.73
5735.67;32.74;-64.91
5740.68;46.52;-162.27
5745.70;60.27;-129.82
5750.71;73.92;0.00
5755.72;87.50;194.73
5760.74;100.97;454.36
5765.75;114.32;778.91
5770.77;127.55;1135.91
5775.79;140.63;1492.91
5780.81;153.55;1914.81
5785.83;166.28;2336.72
5790.84;178.80;2791.08
5795.85;191.08;3277.90
5800.86;203.15;3732.26
5805.88;214.99;4219.08
5810.89;226.55;4705.90
5815.90;237.83;5192.72
5820.91;248.84;5711.99
5825.92;259.55;6198.80
5830.93;269.94;6718.08
5835.94;280.02;7237.35
5840.96;289.78;7756.62
5845.97;299.16;8243.44
5850.98;308.19;8762.71
5855.99;316.85;9281.98
5861.00;325.13;9801.25
5866.02;333.03;10320.52
5871.04;340.53;10872.25
5876.04;347.60;11391.52
5881.05;354.26;11910.79
5886.06;360.50;12430.06
5891.08;366.30;12949.33
5896.08;371.65;13468.61
5901.11;376.58;14020.33
5906.12;381.03;14539.60
5911.13;385.03;15058.87
5916.14;388.56;15578.15
5921.16;391.63;16097.42
5926.17;394.22;16616.69
5931.18;396.33;17168.41
5936.19;397.97;17687.69
5941.21;399.13;18206.96
5946.22;399.81;18758.68
5951.23;400.00;19277.95
5956.24;399.71;19797.23
5961.26;398.93;20316.50
5966.27;397.67;20835.77
5971.28;395.93;21387.50
5976.30;393.71;21906.77
5981.31;391.02;22426.04
5986.34;387.84;22977.76
5991.35;384.20;23497.04
5996.36;380.09;24016.31
6001.38;375.53;24535.58
6006.39;370.51;25054.85
6011.40;365.03;25606.58
6016.42;359.12;26125.85
6021.42;352.78;26645.12
6026.45;345.98;27196.84
6031.46;338.79;27716.12
6036.46;331.19;28235.39
6041.48;323.18;28754.66
6046.49;314.78;29273.93
6051.50;305.99;29825.66
6056.51;296.85;30344.93
6061.52;287.32;30864.20
6066.55;277.43;31415.93
6071.56;267.21;31935.20
6076.59;256.66;32454.47
6081.60;245.81;32973.74
6086.62;234.66;33493.01
6091.62;223.24;34044.74
6096.64;211.53;34564.01
6101.65;199.57;35083.28
6106.67;187.34;35635.01
6111.68;174.93;36154.28
6116.70;162.25;36673.55
6121.71;149.42;37192.82
6126.72;136.41;37744.55
6131.73;123.21;38263.82
6136.74;109.87;38783.09
6141.76;96.35;39302.36
6146.76;82.78;39854.08
6151.77;69.10;40373.36
6156.80;55.27;40892.63
6161.81;41.42;41411.90
6166.82;27.51;41963.63
6171.83;13.57;42482.90
6176.84;-0.37;43002.17
6181.86;-14.36;43424.08
6186.87;-28.29;43651.26
6191.88;-42.19;43748.62
6196.89;-56.05;43683.71
6201.90;-69.84;43553.90
6206.91;-83.53;43359.17
6211.92;-97.15;43067.08
6216.93;-110.63;42774.99
6221.94;-123.98;42385.54
6226.95;-137.18;41996.08
6231.97;-150.24;41606.63
6236.98;-163.11;41152.26
6242.00;-175.77;40697.91
6247.01;-188.21;40243.55
6252.02;-200.44;39789.18
6257.03;-212.40;39269.91
6262.04;-224.13;38783.09
6267.06;-235.57;38296.28
6272.08;-246.74;37777.00
6277.08;-257.59;37257.73
6282.10;-268.13;36738.46
6287.12;-278.36;36219.19
6292.12;-288.22;35699.92
6297.14;-297.75;35180.64
6302.14;-306.90;34661.37
6307.15;-315.68;34142.10
6312.16;-324.08;33622.83
6317.18;-332.09;33071.10
6322.19;-339.68;32551.83
6327.21;-346.87;32000.11
6332.22;-353.63;31480.84
6337.23;-359.95;30961.56
6342.24;-365.84;30442.29
6347.26;-371.28;29890.57
6352.28;-376.27;29338.84
6357.29;-380.79;28819.57
6362.30;-384.85;28300.30
6367.32;-388.43;27748.57
6372.34;-391.54;27229.30
6377.35;-394.17;26677.58
6382.36;-396.31;26158.31
6387.37;-397.96;25639.03
6392.39;-399.13;25087.31
6397.40;-399.81;24535.58
6402.41;-400.00;24016.31
6407.42;-399.69;23464.58
6412.44;-398.89;22945.31
6417.46;-397.61;22393.58
6422.48;-395.83;21874.31
6427.48;-393.57;21322.59
6432.50;-390.82;20803.32
6437.52;-387.59;20251.59
6442.53;-383.89;19732.32
6447.54;-379.71;19180.59
6452.55;-375.07;18661.32
6457.56;-369.97;18109.59
6462.57;-364.40;17590.32
6467.58;-358.40;17038.60
6472.60;-351.94;16519.33
6477.60;-345.06;15967.60
6482.62;-337.75;15448.33
6487.63;-330.02;14896.60
6492.64;-321.89;14377.33
6497.66;-313.36;13825.60
6502.67;-304.43;13306.33
6507.69;-295.13;12754.61
6512.71;-285.45;12202.88
6517.72;-275.45;11683.61
6522.74;-265.07;11164.34
6527.74;-254.40;10612.61
6532.76;-243.39;10093.34
6537.78;-232.09;9541.61
6542.79;-220.51;9022.34
6547.80;-208.64;8470.62
6552.82;-196.52;7918.89
6557.83;-184.14;7399.62
6562.84;-171.56;6880.35
6567.86;-158.74;6328.62
6572.87;-145.75;5776.90
6577.88;-132.59;5257.62
6582.89;-119.23;4705.90
6587.90;-105.73;4186.63
6592.92;-92.09;3634.90
6597.93;-78.35;3115.63
6602.94;-64.52;2596.36
6607.96;-50.58;2044.63
6612.97;-36.60;1492.91
6617.99;-22.56;973.63
6623.00;-8.49;454.36
6628.02;5.58;-97.36
6633.03;19.64;-519.27
6638.04;33.71;-778.91
6643.06;47.72;-876.27
6648.07;61.67;-843.82
6653.09;75.55;-714.00
6658.10;89.33;-486.82
6663.12;103.00;-194.73
6668.13;116.56;97.36
6673.14;129.94;454.36
6678.16;143.21;843.82
6683.17;156.25;1265.72
6688.18;169.12;1687.63
6693.19;181.78;2141.99
6698.21;194.23;2596.36
6703.22;206.42;3083.17
6708.23;218.37;3569.99
6713.25;230.04;4056.81
6718.26;241.43;4543.63
6723.28;252.54;5030.44
6728.30;263.32;5549.71
6733.31;273.77;6036.53
6738.32;283.87;6555.80
6743.34;293.64;7075.07
6748.35;303.03;7594.35
6753.36;312.05;8081.16
6758.37;320.67;8600.43
6763.39;328.91;9119.71
6768.40;336.74;9638.98
6773.42;344.14;10158.25
6778.43;351.12;10677.52
6783.45;357.67;11229.25
6788.46;363.77;11748.52
6793.48;369.41;12267.79
6798.50;374.60;12787.06
6803.51;379.32;13306.33
6808.52;383.56;13825.60
6813.54;387.33;14344.87
6818.55;390.62;14864.15
6823.57;393.42;15415.87
6828.58;395.72;15935.14
6833.60;397.54;16454.42
6838.61;398.85;16973.69
6843.64;399.67;17525.41
6848.65;400.00;18044.69
6853.66;399.82;18563.96
6858.68;399.14;19083.23
6863.70;397.96;19602.50
6868.72;396.28;20121.77
6873.73;394.11;20673.50
6878.74;391.45;21192.77
6883.75;388.30;21712.04
6888.76;384.66;22231.31
6893.78;380.54;22783.04
6898.79;375.95;23302.31
6903.80;370.89;23821.58
6908.81;365.36;24340.85
6913.82;359.38;24860.12
6918.83;352.95;25379.40
6923.84;346.07;25931.12
6928.85;338.77;26450.39
6933.86;331.03;26969.66
6938.89;322.86;27521.39
6943.91;314.29;28040.66
6948.92;305.34;28559.94
6953.94;296.01;29079.21
6958.95;286.29;29598.48
6963.96;276.24;30150.20
6968.98;265.80;30669.48
6974.00;255.06;31188.75
6979.01;243.98;31708.02
6984.02;232.61;32259.74
6989.04;220.94;32779.01
6994.06;208.98;33298.28
6999.07;196.77;33817.56
7004.08;184.30;34336.83
7009.10;171.62;34888.55
7014.11;158.72;35407.83
7019.12;145.60;35927.10
7024.14;132.31;36478.82
7029.14;118.87;36998.10
7034.16;105.25;37517.36
7039.18;91.48;38036.64
7044.19;77.63;38555.91
7049.20;63.69;39107.64
7054.22;49.64;39626.91
7059.23;35.53;40146.18
7064.25;21.38;40697.91
7069.26;7.19;41217.18
7074.28;-7.00;41736.45
7079.30;-21.20;42158.35
7084.30;-35.33;42385.54
7089.32;-49.46;42450.44
7094.33;-63.50;42450.44
7099.35;-77.50;42320.63
7104.36;-91.35;42093.44
7109.37;-105.10;41801.35
7114.38;-118.74;41476.81
7119.40;-132.22;41152.26
7124.41;-145.53;40762.81
7129.42;-158.67;40340.91
7134.44;-171.61;39886.54
7139.45;-184.34;39432.18
7144.46;-196.82;38977.82
7149.48;-209.07;38491.00
7154.49;-221.04;38004.18
7159.51;-232.75;37517.36
7164.52;-244.16;36998.10
7169.53;-255.25;36511.28
7174.54;-266.03;35992.01
7179.56;-276.48;35472.74
7184.57;-286.57;34953.46
7189.59;-296.32;34434.19
7194.61;-305.69;33914.92
7199.62;-314.67;33395.65
7204.64;-323.25;32876.38
7209.65;-331.42;32324.66
7214.66;-339.18;31805.38
7219.68;-346.50;31286.11
7224.69;-353.39;30766.84
7229.71;-359.83;30215.11
7234.72;-365.82;29695.84
7239.74;-371.35;29144.11
7244.75;-376.40;28624.84
7249.77;-380.98;28105.57
7254.78;-385.07;27586.30
7259.78;-388.68;27034.57
7264.80;-391.80;26482.85
7269.81;-394.41;25963.58
7274.82;-396.53;25444.31
7279.84;-398.15;24892.58
7284.85;-399.27;24373.31
7289.86;-399.88;23821.58
7294.87;-399.98;23302.31
7299.88;-399.57;22783.04
7304.89;-398.66;22231.31
7309.91;-397.24;21679.59
7314.92;-395.32;21160.32
7319.94;-392.90;20641.04
7324.95;-389.97;20089.32
7329.96;-386.56;19570.05
7334.98;-382.64;19018.32
7340.00;-378.24;18499.05
7345.01;-373.37;17947.32
7350.02;-368.01;17428.05
7355.05;-362.18;16876.33
7360.06;-355.90;16357.05
7365.07;-349.17;15837.78
7370.08;-341.99;15286.05
7375.10;-334.38;14734.33
7380.10;-326.35;14215.06
7385.12;-317.88;13695.79
7390.14;-309.02;13144.06
7395.15;-299.76;12592.33
7400.16;-290.14;12073.06
7405.16;-280.14;11553.79
7410.18;-269.77;11002.07
7415.19;-259.06;10482.79
7420.21;-248.01;9931.07
7425.22;-236.67;9411.80
7430.22;-225.03;8892.52
7435.24;-213.07;8340.80
7440.26;-200.83;7789.07
7445.28;-188.34;7269.80
7450.29;-175.63;6750.53
7455.30;-162.71;6198.80
7460.31;-149.56;5647.08
7465.32;-136.23;5127.81
7470.34;-122.67;4608.53
7475.36;-108.99;4056.81
7480.37;-95.17;3537.54
7485.38;-81.23;2985.81
7490.39;-67.20;2466.54
7495.41;-53.07;1914.81
7500.42;-38.85;1395.54
7505.44;-24.59;843.82
7510.46;-10.29;324.54
7515.47;4.01;-194.73
7520.48;18.31;-616.63
7525.50;32.58;-876.27
7530.51;46.82;-973.63
7535.52;60.99;-908.73
7540.54;75.09;-778.91
7545.56;89.10;-584.18
7550.57;102.99;-324.54
7555.58;116.74;0.00
7560.59;130.35;357.00
7565.60;143.79;746.45
7570.61;157.05;1168.36
7575.62;170.10;1590.27
7580.64;182.97;2012.18
7585.65;195.56;2498.99
7590.66;207.93;2953.36
7595.68;220.03;3440.17
7600.70;231.88;3926.99
7605.70;243.37;4413.81
7610.72;254.59;4933.08
7615.74;265.47;5419.90
7620.75;276.02;5939.17
7625.76;286.21;6425.98
7630.78;296.04;6945.26
7635.79;305.48;7464.53
7640.80;314.53;7983.80
7645.81;323.19;8503.07
7650.82;331.42;9022.34
7655.84;339.23;9541.61
7660.85;346.61;10060.89
7665.86;353.53;10580.16
7670.87;360.02;11099.43
7675.88;366.03;11618.70
7680.90;371.58;12137.97
7685.91;376.65;12657.24
7690.92;381.23;13176.51
7695.94;385.33;13695.79
7700.95;388.94;14247.51
7705.96;392.04;14766.78
7710.98;394.63;15286.05
7715.99;396.72;15805.33
7721.01;398.30;16357.05
7726.02;399.37;16876.33
7731.04;399.92;17395.60
7736.06;399.95;17914.87
7741.08;399.47;18434.14
7746.07;398.48;18953.41
7751.08;396.97;19472.68
7756.10;394.95;20024.41
7761.11;392.42;20543.68
7766.13;389.38;21062.95
7771.14;385.85;21582.22
7776.15;381.81;22133.95
7781.16;377.28;22653.22
7786.17;372.27;23172.49
7791.18;366.78;23691.76
7796.19;360.81;24211.04
7801.21;354.37;24730.31
7806.22;347.47;25282.03
7811.24;340.12;25801.30
7816.26;332.34;26320.58
7821.27;324.11;26872.30
7826.29;315.47;27391.57
7831.30;306.43;27910.85
7836.30;297.00;28430.12
7841.32;287.19;28949.39
7846.33;276.98;29468.66
7851.34;266.43;30020.39
7856.36;255.52;30539.66
7861.37;244.29;31058.93
7866.38;232.76;31578.20
7871.39;220.90;32129.92
7876.40;208.77;32649.20
7881.42;196.35;33168.47
7886.44;183.65;33687.74
7891.45;170.74;34207.01
7896.47;157.61;34758.74
7901.48;144.30;35278.01
7906.49;130.77;35797.28
7911.50;117.07;36349.01
7916.52;103.24;36868.27
7921.52;89.26;37387.55
7926.53;75.18;37906.82
7931.55;60.97;38426.09
7936.56;46.70;38945.37
7941.58;32.35;39497.09
7946.59;17.96;40016.36
7951.60;3.56;40535.63
7956.62;-10.87;41087.36
7961.63;-25.27;41476.81
7966.65;-39.64;41736.45
7971.66;-53.97;41801.35
7976.67;-68.20;41768.90
7981.68;-82.35;41606.63
7986.70;-96.41;41411.90
7991.71;-110.35;41152.26
7996.73;-124.15;40827.72
8001.74;-137.78;40470.72
8006.75;-151.24;40081.27
8011.77;-164.50;39659.36
8016.78;-177.55;39237.45
8021.80;-190.36;38783.09
8026.81;-202.93;38328.73
8031.82;-215.24;37841.91
8036.84;-227.26;37355.09
8041.85;-239.00;36868.27
8046.86;-250.40;36381.46
8051.88;-261.50;35862.19
8056.88;-272.25;35375.37
8061.89;-282.63;34856.10
8066.90;-292.66;34336.83
8071.91;-302.31;33817.56
8076.92;-311.57;33298.28
8081.94;-320.43;32779.01
8086.96;-328.87;32259.74
8091.96;-336.88;31740.47
8096.97;-344.44;31188.75
8101.99;-351.57;30669.48
8107.01;-358.24;30150.20
8112.02;-364.43;29598.48
8117.04;-370.16;29079.21
8122.05;-375.39;28559.94
8127.08;-380.15;28040.66
8132.08;-384.40;27488.94
8137.09;-388.14;26969.66
8142.11;-391.38;26417.94
8147.12;-394.11;25898.67
8152.12;-396.32;25379.40
8157.13;-398.02;24860.12
8162.14;-399.20;24308.40
8167.16;-399.85;23789.13
8172.17;-399.98;23237.40
8177.19;-399.59;22718.13
8182.20;-398.68;22198.86
8187.21;-397.24;21647.13
8192.22;-395.28;21095.41
8197.24;-392.81;20576.13
8202.25;-389.82;20056.86
8207.26;-386.32;19505.14
8212.27;-382.32;18985.87
8217.28;-377.81;18434.14
8222.28;-372.81;17914.87
8227.31;-367.31;17395.60
8232.33;-361.32;16843.87
8237.33;-354.88;16324.60
8242.35;-347.97;15772.87
8247.36;-340.60;15253.60
8252.38;-332.77;14734.33
8257.39;-324.50;14182.60
8262.41;-315.81;13630.88
8267.42;-306.72;13111.61
8272.44;-297.20;12592.33
8277.45;-287.31;12040.61
8282.45;-277.05;11521.34
8287.47;-266.41;10969.61
8292.48;-255.42;10450.34
8297.49;-244.10;9931.07
8302.51;-232.43;9379.34
8307.52;-220.47;8827.62
8312.54;-208.22;8308.34
8317.56;-195.66;7789.07
8322.58;-182.88;7237.35
8327.60;-169.85;6718.08
8332.60;-156.62;6166.35
8337.62;-143.15;5647.08
8342.63;-129.51;5095.35
8347.64;-115.71;4576.08
8352.66;-101.72;4024.35
8357.67;-87.62;3505.08
8362.68;-73.40;2985.81
8367.70;-59.07;2434.09
8372.71;-44.67;1914.81
8377.72;-30.21;1363.09
8382.73;-15.71;843.82
8387.76;-1.16;324.54
8392.77;13.37;-227.18
8397.78;27.88;-649.09
8402.79;42.34;-908.73
8407.81;56.78;-973.63
8412.82;71.11;-941.18
8417.83;85.36;-811.36
8422.85;99.52;-584.18
8427.86;113.53;-324.54
8432.87;127.38;0.00
8437.89;141.10;357.00
8442.90;154.61;746.45
8447.92;167.93;1168.36
8452.93;181.01;1590.27
8457.95;193.87;2012.18
8462.95;206.46;2466.54
8467.97;218.78;2953.36
8472.99;230.83;3440.17
8478.00;242.56;3926.99
8483.02;253.97;4413.81
8488.03;265.04;4933.08
8493.05;275.78;5419.90
8498.06;286.14;5939.17
8503.07;296.12;6425.98
8508.08;305.70;6945.26
8513.10;314.89;7464.53
8518.11;323.66;7983.80
8523.12;331.99;8503.07
8528.13;339.89;9022.34
8533.15;347.35;9541.61
8538.17;354.35;10060.89
8543.18;360.87;10580.16
8548.19;366.92;11099.43
8553.21;372.48;11618.70
8558.23;377.55;12137.97
8563.24;382.12;12657.24
8568.26;386.17;13176.51
8573.28;389.72;13728.24
8578.29;392.74;14247.51
8583.31;395.25;14766.78
8588.32;397.23;15286.05
8593.34;398.68;15837.78
8598.35;399.60;16357.05
8603.37;399.99;16876.33
8608.38;399.84;17395.60
8613.40;399.17;17914.87
8618.41;397.96;18434.14
8623.42;396.22;18985.87
8628.44;393.96;19505.14
8633.45;391.17;20024.41
8638.47;387.86;20543.68
8643.48;384.03;21095.41
8648.50;379.69;21614.68
8653.51;374.85;22133.95
8658.53;369.50;22653.22
8663.54;363.67;23172.49
8668.55;357.34;23724.22
8673.57;350.54;24243.49
8678.58;343.28;24762.76
8683.60;335.54;25314.49
8688.61;327.37;25833.76
8693.62;318.76;26353.03
8698.63;309.72;26872.30
8703.65;300.26;27391.57
8708.66;290.41;27910.85
8713.68;280.18;28462.57
8718.69;269.55;28981.84
8723.71;258.57;29501.11
8728.73;247.21;30052.84
8733.74;235.57;30572.11
8738.76;223.59;31091.38
8743.76;211.33;31610.65
8748.78;198.77;32129.92
8753.80;185.94;32681.65
8758.80;172.88;33200.92
8763.82;159.56;33720.19
8768.84;146.02;34271.92
8773.86;132.31;34791.19
8778.87;118.42;35310.46
8783.88;104.36;35829.73
8788.90;90.15;36349.01
8793.91;75.85;36868.27
8798.92;61.41;37420.00
8803.93;46.93;37939.27
8808.94;32.38;38458.55
8813.95;17.79;39010.27
8818.96;3.14;39529.54
8823.98;-11.50;40048.82
8828.98;-26.11;40470.72
8834.00;-40.72;40697.91
8839.01;-55.26;40762.81
8844.02;-69.72;40730.36
8849.03;-84.08;40600.54
8854.04;-98.33;40405.82
8859.05;-112.48;40113.72
8864.06;-126.44;39789.18
8869.08;-140.27;39464.63
8874.09;-153.91;39075.18
8879.10;-167.33;38653.27
8884.12;-180.53;38231.36
8889.13;-193.49;37777.00
8894.14;-206.20;37322.64
8899.16;-218.63;36835.82
8904.17;-230.76;36349.01
8909.18;-242.58;35862.19
8914.19;-254.06;35342.92
8919.21;-265.23;34856.10
8924.21;-276.02;34336.83
8929.23;-286.46;33817.56
8934.24;-296.50;33298.28
8939.26;-306.16;32779.01
8944.28;-315.40;32259.74
8949.29;-324.22;31740.47
8954.30;-332.59;31221.20
8959.32;-340.53;30701.93
8964.34;-348.01;30182.66
8969.35;-355.01;29630.93
8974.36;-361.53;29111.66
8979.37;-367.57;28559.94
8984.38;-373.11;28040.66
8989.40;-378.15;27521.39
8994.40;-382.68;27002.12
8999.42;-386.70;26450.39
9004.44;-390.20;25931.12
9009.45;-393.17;25379.40
9014.46;-395.60;24860.12
9019.47;-397.51;24340.85
9024.48;-398.88;23789.13
9029.49;-399.71;23269.86
9034.50;-400.00;22718.13
9039.51;-399.75;22198.86
9044.52;-398.96;21679.59
9049.54;-397.63;21127.86
9054.55;-395.77;20576.13
9059.56;-393.37;20056.86
9064.58;-390.44;19537.59
9069.58;-386.98;18985.87
9074.60;-382.99;18466.59
9079.62;-378.49;17914.87
9084.62;-373.48;17395.60
9089.64;-367.95;16876.33
9094.64;-361.95;16324.60
9099.66;-355.43;15772.87
9104.67;-348.44;15253.60
9109.68;-340.97;14734.33
9114.69;-333.06;14182.60
9119.70;-324.69;13630.88
9124.72;-315.85;13111.61
9129.73;-306.61;12592.33
9134.74;-296.95;12040.61
9139.75;-286.89;11521.34
9144.77;-276.42;10969.61
9149.78;-265.60;10450.34
9154.79;-254.41;9931.07
9159.80;-242.86;9379.34
9164.82;-230.97;8827.62
9169.84;-218.77;8308.34
9174.86;-206.28;7789.07
9179.87;-193.51;7237.35
9184.89;-180.46;6685.62
9189.91;-167.18;6166.35
9194.92;-153.67;5647.08
9199.93;-139.97;5095.35
9204.95;-126.04;4543.63
9209.96;-111.96;4024.35
9214.98;-97.72;3505.08
9219.99;-83.34;2953.36
9225.00;-68.88;2434.09
9230.02;-54.28;1882.36
9235.03;-39.62;1363.09
9240.05;-24.91;811.36
9245.06;-10.16;292.09
9250.07;4.57;-259.64
9255.08;19.32;-681.54
9260.09;34.06;-908.73
9265.11;48.76;-1006.09
9270.12;63.38;-973.63
9275.14;77.92;-811.36
9280.15;92.34;-584.18
9285.16;106.62;-324.54
9290.16;120.77;0.00
9295.18;134.77;389.45
9300.20;148.60;778.91
9305.21;162.23;1168.36
9310.23;175.62;1622.72
9315.24;188.76;2077.09
9320.25;201.66;2531.45
9325.26;214.28;3018.27
9330.28;226.62;3505.08
9335.29;238.66;3991.90
9340.31;250.36;4478.72
9345.32;261.71;4997.99
9350.32;272.70;5484.81
9355.34;283.34;6004.08
9360.35;293.58;6523.35
9365.36;303.42;7010.17
9370.38;312.85;7529.44
9375.39;321.85;8048.71
9380.40;330.41;8567.98
9385.41;338.52;9087.25
9390.42;346.16;9606.52
9395.43;353.33;10158.25
9400.44;360.03;10677.52
9405.46;366.23;11196.79
9410.47;371.94;11716.06
9415.48;377.12;12235.33
9420.49;381.80;12754.61
9425.50;385.95;13306.33
9430.51;389.57;13825.60
