t;u;theta_1
9852.18;182.03;5776.90
9862.19;184.70;5874.26
9872.20;187.36;5939.17
9882.22;190.01;6036.53
9892.23;192.65;6101.44
9902.24;195.28;6198.80
9912.25;197.90;6296.17
9922.26;200.51;6393.53
9932.27;203.11;6490.89
9942.28;205.69;6555.80
9952.30;208.27;6685.62
9962.32;210.84;6750.53
9972.33;213.39;6847.89
9982.34;215.93;6945.26
9992.35;218.46;7075.07
10002.36;220.98;7172.44
10012.38;223.48;7269.80
10022.39;225.98;7367.16
10032.41;228.46;7464.53
10042.42;230.93;7594.35
10052.43;233.39;7691.71
10062.44;235.83;7821.53
10072.45;238.26;7918.89
10082.47;240.68;8016.25
10092.48;243.08;8146.07
10102.50;245.48;8243.44
10112.51;247.85;8373.25
10122.52;250.22;8503.07
10132.54;252.57;8600.43
10142.55;254.90;8730.25
10152.56;257.23;8827.62
10162.58;259.53;8957.43
10172.59;261.83;9087.25
10182.61;264.11;9217.07
10192.62;266.37;9346.89
10202.64;268.62;9444.25
10212.64;270.86;9574.07
10222.66;273.07;9736.34
10232.67;275.28;9866.16
10242.68;277.47;9995.98
10252.70;279.64;10125.79
10262.71;281.80;10255.61
10272.72;283.94;10385.43
10282.74;286.07;10547.70
10292.75;288.18;10709.98
10302.76;290.27;10839.79
10312.78;292.35;10969.61
10322.79;294.41;11131.88
10332.80;296.46;11294.16
10342.81;298.48;11456.43
10352.82;300.49;11618.70
10362.84;302.49;11780.97
10372.84;304.47;11943.25
10382.85;306.43;12105.52
10392.86;308.37;12267.79
10402.88;310.30;12462.52
10412.88;312.20;12624.79
10422.90;314.09;12787.06
10432.91;315.97;12949.33
10442.92;317.82;13144.06
10452.92;319.66;13306.33
10462.93;321.48;13501.06
10472.95;323.28;13663.33
10482.96;325.06;13825.60
10492.98;326.82;14020.33
10502.98;328.57;14215.06
10513.00;330.29;14377.33
10523.00;332.00;14539.60
10533.03;333.69;14734.33
10543.04;335.36;14929.06
10553.05;337.01;15123.78
10563.07;338.65;15286.05
10573.08;340.26;15480.78
10583.09;341.85;15675.51
10593.10;343.42;15870.24
10603.10;344.98;16064.96
10613.12;346.51;16259.69
10623.13;348.02;16454.42
10633.15;349.52;16649.14
10643.16;350.99;16843.87
10653.18;352.45;17038.60
10663.19;353.88;17265.78
10673.20;355.29;17460.50
10683.22;356.69;17655.23
10693.23;358.06;17882.41
10703.24;359.41;18077.14
10713.26;360.74;18304.32
10723.27;362.05;18499.05
10733.28;363.34;18726.23
10743.29;364.61;18920.96
10753.30;365.86;19148.14
10763.31;367.08;19375.32
10773.32;368.29;19570.05
10783.33;369.47;19797.23
10793.34;370.63;19991.95
10803.36;371.77;20219.14
10813.37;372.89;20446.32
10823.38;373.99;20641.04
10833.39;375.07;20868.23
10843.40;376.12;21062.95
10853.41;377.15;21290.13
10863.42;378.16;21517.31
10873.43;379.15;21712.04
10883.45;380.12;21939.22
10893.47;381.06;22166.40
10903.48;381.98;22393.58
10913.50;382.88;22588.31
10923.51;383.76;22815.49
10933.52;384.61;23042.67
10943.54;385.45;23269.86
10953.56;386.26;23497.04
10963.56;387.04;23691.76
10973.58;387.81;23951.40
10983.59;388.55;24178.58
10993.60;389.27;24405.76
11003.62;389.96;24600.49
11013.62;390.64;24860.12
11023.63;391.29;25087.31
11033.64;391.91;25314.49
11043.65;392.52;25541.67
11053.66;393.10;25768.85
11063.67;393.65;25996.03
11073.69;394.19;26223.21
11083.70;394.70;26450.39
11093.71;395.19;26677.58
11103.72;395.65;26872.30
11113.74;396.09;27099.48
11123.74;396.51;27326.66
11133.75;396.91;27553.85
11143.76;397.28;27781.03
11153.77;397.62;28008.21
11163.78;397.95;28235.39
11173.78;398.25;28462.57
11183.80;398.52;28689.75
11193.82;398.78;28916.93
11203.82;399.01;29144.11
11213.84;399.21;29403.75
11223.85;399.39;29598.48
11233.86;399.55;29858.11
11243.87;399.69;30085.30
11253.88;399.80;30312.47
11263.89;399.88;30572.11
11273.91;399.95;30799.29
11283.91;399.98;31026.48
11293.92;400.00;31286.11
11303.94;399.99;31480.84
11313.95;399.96;31740.47
11323.97;399.90;31967.65
11333.98;399.82;32194.83
11344.00;399.72;32389.56
11354.01;399.59;32649.20
11364.02;399.43;32876.38
11374.04;399.26;33103.56
11384.05;399.06;33298.28
11394.06;398.83;33557.92
11404.08;398.58;33785.10
11414.08;398.31;34012.29
11424.10;398.01;34239.46
11434.11;397.69;34466.65
11444.12;397.35;34693.83
11454.13;396.98;34921.01
11464.14;396.59;35148.19
11474.15;396.17;35375.37
11484.16;395.73;35635.01
11494.18;395.27;35862.19
11504.19;394.78;36089.37
11514.20;394.27;36349.01
11524.21;393.73;36576.19
11534.23;393.17;36803.37
11544.25;392.59;37063.00
11554.26;391.98;37290.19
11564.27;391.35;37517.36
11574.28;390.69;37744.55
11584.29;390.01;37971.73
11594.31;389.31;38198.91
11604.32;388.58;38426.09
11614.33;387.83;38653.27
11624.34;387.06;38880.45
11634.35;386.26;39140.09
11644.36;385.44;39367.27
11654.38;384.60;39594.46
11664.38;383.73;39821.63
11674.40;382.84;40048.82
11684.41;381.92;40276.00
11694.42;380.99;40503.17
11704.42;380.02;40730.36
11714.44;379.04;40957.54
11724.45;378.03;41217.18
11734.46;377.00;41444.36
11744.48;375.95;41671.54
11754.48;374.87;41898.72
11764.50;373.77;42125.90
11774.50;372.64;42385.54
11784.51;371.50;42612.72
11794.53;370.33;42839.90
11804.54;369.14;43099.53
11814.55;367.92;43326.72
11824.56;366.68;43553.90
11834.58;365.42;43781.08
11844.59;364.14;44008.26
11854.61;362.83;44235.44
11864.62;361.51;44462.62
11874.64;360.15;44689.80
11884.65;358.78;44916.99
11894.66;357.39;45144.17
11904.67;355.97;45371.35
11914.68;354.53;45598.53
11924.68;353.07;45825.71
11934.70;351.59;46020.44
11944.72;350.08;46280.07
11954.74;348.55;46474.80
11964.75;347.00;46734.44
11974.76;345.43;46961.62
11984.77;343.84;47188.80
11994.78;342.23;47415.98
12004.79;340.60;47643.16
12014.80;338.94;47870.34
12024.82;337.26;48097.53
12034.82;335.56;48324.70
12044.84;333.84;48551.89
12054.85;332.10;48779.07
12064.86;330.34;49006.25
12074.88;328.56;49265.88
12084.89;326.76;49460.61
12094.90;324.94;49720.25
12104.90;323.09;49914.97
12114.91;321.23;50142.16
12124.92;319.35;50369.34
12134.93;317.44;50564.06
12144.94;315.52;50791.25
12154.96;313.57;51018.43
12164.97;311.61;51245.61
12174.98;309.63;51440.33
12185.00;307.62;51667.52
12195.01;305.60;51894.70
12205.02;303.56;52121.87
12215.03;301.50;52316.61
12225.04;299.42;52543.78
12235.05;297.32;52770.96
12245.06;295.20;52965.70
12255.08;293.06;53192.87
12265.08;290.91;53420.05
12275.09;288.73;53647.24
12285.11;286.54;53874.42
12295.12;284.33;54069.14
12305.14;282.10;54296.33
12315.14;279.85;54523.51
12325.15;277.59;54750.69
12335.17;275.30;54977.87
12345.18;273.00;55172.60
12355.20;270.68;55399.78
12365.21;268.34;55594.51
12375.22;265.99;55821.69
12385.23;263.62;56016.41
12395.24;261.23;56211.14
12405.25;258.83;56438.32
12415.27;256.41;56633.05
12425.28;253.97;56860.23
12435.29;251.52;57054.96
12445.31;249.05;57249.69
12455.32;246.56;57444.41
12465.33;244.06;57671.59
12475.34;241.55;57866.32
12485.35;239.01;58061.05
12495.36;236.46;58255.78
12505.38;233.90;58450.50
12515.38;231.32;58677.67
12525.39;228.73;58872.41
12535.40;226.12;59067.14
12545.42;223.49;59261.86
12555.42;220.85;59456.59
12565.43;218.20;59683.77
12575.44;215.53;59878.50
12585.45;212.85;60073.22
12595.46;210.16;60300.40
12605.47;207.45;60495.14
12615.49;204.72;60689.86
12625.50;201.99;60884.58
12635.51;199.24;61079.31
12645.52;196.48;61274.03
12655.54;193.70;61468.76
12665.55;190.91;61663.49
12675.56;188.11;61858.22
12685.57;185.30;62052.95
12695.58;182.47;62215.22
12705.59;179.63;62409.94
12715.61;176.78;62604.67
12725.62;173.92;62766.94
12735.64;171.04;62961.67
12745.65;168.16;63156.40
12755.66;165.26;63318.67
12765.68;162.35;63513.40
12775.69;159.43;63675.67
12785.70;156.50;63870.39
12795.71;153.56;64032.67
12805.72;150.61;64194.94
12815.74;147.65;64389.66
12825.75;144.68;64551.94
12835.77;141.70;64714.21
12845.78;138.70;64908.94
12855.79;135.71;65071.21
12865.80;132.70;65265.94
12875.82;129.68;65428.21
12885.84;126.65;65590.49
12895.85;123.61;65785.21
12905.86;120.57;65947.49
12915.87;117.52;66109.76
12925.89;114.45;66304.49
12935.90;111.39;66466.75
12945.91;108.31;66629.03
12955.92;105.23;66791.30
12965.94;102.14;66986.03
12975.94;99.04;67148.30
12985.96;95.93;67310.57
12995.97;92.82;67472.84
13005.98;89.70;67635.12
13016.00;86.57;67797.39
13026.02;83.44;67959.66
13036.03;80.30;68121.93
13046.04;77.16;68284.21
13056.05;74.01;68414.03
13066.06;70.86;68576.30
13076.07;67.70;68706.12
13086.08;64.53;68868.39
13096.09;61.36;69030.67
13106.10;58.19;69160.47
13116.11;55.01;69322.75
13126.12;51.83;69452.57
13136.14;48.64;69582.39
13146.16;45.45;69744.65
13156.17;42.25;69874.48
13166.18;39.06;70004.30
13176.19;35.86;70134.11
13186.21;32.65;70263.92
13196.22;29.45;70426.21
13206.23;26.24;70556.02
13216.25;23.02;70685.84
13226.26;19.81;70815.66
13236.27;16.59;70945.48
13246.29;13.37;71075.29
13256.30;10.16;71205.11
13266.32;6.93;71334.92
13276.32;3.71;71464.75
13286.34;0.49;71594.57
13296.36;-2.73;71724.39
13306.38;-5.96;71854.20
13316.39;-9.19;71984.02
13326.40;-12.41;72081.38
13336.41;-15.63;72178.75
13346.44;-18.86;72308.57
13356.44;-22.08;72405.92
13366.45;-25.30;72503.29
13376.46;-28.52;72600.65
13386.47;-31.74;72665.56
13396.49;-34.96;72762.92
13406.50;-38.18;72827.83
13416.52;-41.40;72892.75
13426.53;-44.61;72957.65
13436.55;-47.82;73022.57
13446.56;-51.03;73087.46
13456.58;-54.24;73119.93
13466.59;-57.44;73152.38
13476.60;-60.64;73217.28
13486.61;-63.84;73249.74
13496.63;-67.03;73282.20
13506.64;-70.22;73282.20
13516.65;-73.41;73282.20
13526.66;-76.59;73314.65
13536.68;-79.77;73314.65
13546.70;-82.94;73314.65
13556.70;-86.11;73314.65
13566.72;-89.27;73314.65
13576.72;-92.43;73314.65
13586.74;-95.58;73282.20
13596.75;-98.73;73282.20
13606.77;-101.87;73282.20
13616.78;-105.01;73282.20
13626.80;-108.14;73249.74
13636.81;-111.26;73249.74
13646.82;-114.37;73249.74
13656.83;-117.48;73217.28
13666.84;-120.58;73217.28
13676.85;-123.68;73217.28
13686.87;-126.76;73217.28
13696.88;-129.84;73217.28
13706.89;-132.91;73217.28
13716.90;-135.97;73184.83
13726.92;-139.03;73152.38
13736.93;-142.08;73152.38
13746.94;-145.11;73119.93
13756.96;-148.14;73119.93
13766.98;-151.16;73087.46
13776.98;-154.17;73055.01
13787.00;-157.17;73022.57
13797.01;-160.16;72990.10
13807.02;-163.14;72957.65
13817.03;-166.11;72925.20
13827.04;-169.07;72892.75
13837.05;-172.02;72860.28
13847.06;-174.96;72827.83
13857.07;-177.89;72762.92
13867.09;-180.80;72730.47
13877.10;-183.71;72665.56
13887.11;-186.60;72633.10
13897.12;-189.48;72568.20
13907.14;-192.35;72503.29
13917.14;-195.21;72470.84
13927.16;-198.05;72405.92
13937.17;-200.88;72341.01
13947.17;-203.70;72276.10
13957.19;-206.51;72211.20
13967.20;-209.30;72146.29
13977.22;-212.08;72081.38
13987.23;-214.85;72016.47
13997.24;-217.60;71919.11
14007.26;-220.34;71854.20
14017.26;-223.06;71789.29
14027.28;-225.78;71724.39
14037.28;-228.47;71627.02
14047.30;-231.15;71529.66
14057.31;-233.82;71464.75
14067.33;-236.47;71367.38
14077.34;-239.11;71270.02
14087.36;-241.72;71205.11
14097.37;-244.33;71107.75
14107.38;-246.92;71010.39
14117.40;-249.49;70913.02
14127.41;-252.05;70815.66
14137.42;-254.59;70685.84
14147.44;-257.11;70588.47
14157.45;-259.62;70491.11
14167.46;-262.10;70393.75
14177.47;-264.58;70296.39
14187.48;-267.03;70166.57
14197.49;-269.47;70069.20
14207.50;-271.89;69939.39
14217.51;-274.29;69842.02
14227.52;-276.67;69712.21
14237.53;-279.04;69582.39
14247.54;-281.38;69452.57
14257.55;-283.71;69355.21
14267.56;-286.02;69225.39
14277.58;-288.31;69095.57
14287.59;-290.59;68965.75
14297.60;-292.84;68835.93
14307.61;-295.07;68706.12
14317.62;-297.29;68543.84
14327.64;-299.48;68414.03
14337.64;-301.65;68284.21
14347.66;-303.81;68121.93
14357.68;-305.94;67992.11
14367.68;-308.06;67829.85
14377.69;-310.15;67667.57
14387.71;-312.22;67505.30
14397.72;-314.28;67375.49
14407.74;-316.31;67213.21
14417.75;-318.32;67050.94
14427.75;-320.31;66888.67
14437.77;-322.27;66726.40
14447.78;-324.22;66564.12
14457.80;-326.15;66401.85
14467.81;-328.05;66207.12
14477.82;-329.93;66044.85
14487.82;-331.78;65882.57
14497.84;-333.62;65687.85
14507.85;-335.43;65493.12
14517.86;-337.22;65330.85
14527.87;-338.99;65136.12
14537.89;-340.74;64973.85
14547.91;-342.46;64779.12
14557.92;-344.16;64584.39
14567.93;-345.84;64389.66
14577.94;-347.49;64194.94
14587.96;-349.12;64000.21
14597.97;-350.73;63805.49
14607.98;-352.31;63643.21
14618.00;-353.87;63448.49
14628.01;-355.40;63221.30
14638.02;-356.91;63026.58
14648.04;-358.40;62831.85
14658.05;-359.86;62637.13
14668.06;-361.29;62442.40
14678.08;-362.71;62247.67
14688.08;-364.09;62052.95
14698.10;-365.46;61858.22
14708.12;-366.80;61663.49
14718.12;-368.11;61436.31
14728.14;-369.40;61241.58
14738.15;-370.66;61046.86
14748.16;-371.90;60819.68
14758.16;-373.11;60624.94
14768.18;-374.29;60397.77
14778.19;-375.45;60170.59
14788.20;-376.59;59975.85
14798.21;-377.70;59748.68
14808.22;-378.78;59553.95
14818.24;-379.84;59326.76
14828.25;-380.87;59099.59
14838.26;-381.87;58872.41
14848.28;-382.85;58677.67
14858.29;-383.81;58450.50
14868.31;-384.73;58223.32
14878.32;-385.63;57996.14
14888.33;-386.50;57768.96
14898.35;-387.35;57541.77
14908.36;-388.17;57314.59
14918.37;-388.96;57087.41
14928.39;-389.73;56860.23
14938.40;-390.46;56665.50
14948.41;-391.18;56405.87
14958.42;-391.86;56211.14
14968.43;-392.52;55983.96
14978.44;-393.15;55756.78
14988.45;-393.75;55529.60
14998.46;-394.32;55302.42
15008.47;-394.87;55075.23
15018.48;-395.39;54848.05
15028.49;-395.88;54620.87
15038.50;-396.35;54393.69
15048.52;-396.79;54166.51
15058.53;-397.20;53939.33
15068.54;-397.58;53712.15
15078.56;-397.93;53484.96
15088.58;-398.26;53225.33
15098.58;-398.56;52998.15
15108.60;-398.83;52770.96
15118.60;-399.07;52543.78
15128.62;-399.28;52284.15
15138.63;-399.47;52056.97
15148.64;-399.63;51829.79
15158.65;-399.76;51602.60
15168.67;-399.86;51342.97
15178.69;-399.94;51115.79
15188.70;-399.98;50888.61
15198.72;-400.00;50661.42
15208.74;-399.99;50434.25
15218.75;-399.95;50174.61
15228.76;-399.88;49947.43
15238.78;-399.79;49720.25
15248.79;-399.67;49493.07
15258.80;-399.51;49265.88
15268.81;-399.33;49006.25
15278.82;-399.13;48779.07
15288.84;-398.89;48551.89
15298.84;-398.62;48292.25
15308.86;-398.33;48065.07
15318.87;-398.01;47837.89
15328.88;-397.66;47610.71
15338.89;-397.28;47351.07
15348.91;-396.88;47123.89
15358.92;-396.44;46864.25
15368.93;-395.98;46637.07
15378.94;-395.49;46377.44
15388.95;-394.97;46150.26
15398.96;-394.42;45890.62
15408.98;-393.85;45663.44
15418.99;-393.24;45436.26
15429.00;-392.61;45176.62
15439.01;-391.95;44949.44
15449.03;-391.26;44722.26
15459.04;-390.55;44462.62
15469.04;-389.80;44235.44
15479.06;-389.03;44008.26
15489.08;-388.23;43781.08
15499.09;-387.40;43553.90
15509.11;-386.55;43294.26
15519.12;-385.66;43067.08
15529.14;-384.75;42839.90
15539.14;-383.81;42580.26
15549.15;-382.85;42353.08
15559.17;-381.85;42125.90
15569.18;-380.83;41898.72
15579.20;-379.78;41671.54
15589.21;-378.70;41411.90
15599.22;-377.60;41184.72
15609.23;-376.47;40957.54
15619.25;-375.31;40697.91
15629.26;-374.12;40438.27
15639.27;-372.91;40211.08
15649.28;-371.67;39983.91
15659.30;-370.40;39724.27
15669.32;-369.10;39497.09
15679.33;-367.78;39269.91
15689.34;-366.43;39010.27
15699.36;-365.06;38783.09
15709.37;-363.66;38555.91
15719.38;-362.23;38328.73
15729.39;-360.78;38101.55
15739.41;-359.29;37874.37
15749.41;-357.79;37647.19
15759.42;-356.25;37387.55
15769.44;-354.70;37160.37
15779.46;-353.11;36933.19
15789.46;-351.50;36706.00
15799.47;-349.86;36478.82
15809.49;-348.20;36219.19
15819.50;-346.51;35992.01
15829.51;-344.80;35764.83
15839.52;-343.06;35537.64
15849.53;-341.29;35310.46
15859.54;-339.50;35050.83
15869.55;-337.69;34823.65
15879.56;-335.85;34596.46
15889.57;-333.99;34369.28
15899.58;-332.10;34109.65
15909.60;-330.18;33882.46
15919.61;-328.25;33655.28
15929.63;-326.28;33428.10
15939.64;-324.30;33200.92
15949.64;-322.29;32973.74
15959.66;-320.25;32746.56
15969.67;-318.19;32519.38
15979.68;-316.11;32292.20
15989.69;-314.00;32065.02
15999.71;-311.87;31837.84
16009.73;-309.72;31610.65
16019.74;-307.55;31383.47
16029.76;-305.35;31156.29
16039.77;-303.12;30961.56
16049.79;-300.88;30701.93
16059.80;-298.61;30507.20
16069.81;-296.32;30280.02
16079.83;-294.01;30052.84
16089.84;-291.68;29825.66
16099.85;-289.32;29598.48
16109.87;-286.95;29403.75
16119.88;-284.55;29176.57
16129.89;-282.13;28949.39
16139.90;-279.69;28722.21
16149.91;-277.22;28495.02
16159.92;-274.74;28267.84
16169.94;-272.24;28040.66
16179.95;-269.71;27845.93
16189.96;-267.17;27618.75
16199.98;-264.60;27391.57
16210.00;-262.01;27196.84
16220.01;-259.41;26969.66
16230.02;-256.78;26742.48
16240.03;-254.14;26547.76
16250.04;-251.47;26320.58
16260.04;-248.79;26125.85
16270.07;-246.09;25898.67
16280.08;-243.37;25703.94
16290.09;-240.63;25509.22
16300.10;-237.87;25282.03
16310.12;-235.09;25087.31
16320.13;-232.30;24860.12
16330.14;-229.49;24665.40
16340.15;-226.66;24470.67
16350.16;-223.81;24243.49
16360.17;-220.95;24048.76
16370.18;-218.06;23854.04
16380.19;-215.17;23659.31
16390.21;-212.25;23432.13
16400.23;-209.32;23237.40
16410.23;-206.37;23042.67
16420.24;-203.41;22847.95
16430.25;-200.43;22653.22
16440.26;-197.43;22458.50
16450.28;-194.42;22231.31
16460.29;-191.40;22036.58
16470.30;-188.36;21841.86
16480.31;-185.30;21647.13
16490.33;-182.23;21452.41
16500.34;-179.14;21257.68
16510.36;-176.04;21062.95
16520.37;-172.93;20900.68
16530.37;-169.81;20705.95
16540.39;-166.67;20511.23
16550.40;-163.52;20316.50
16560.41;-160.35;20121.77
16570.42;-157.17;19959.50
16580.44;-153.98;19764.77
16590.45;-150.78;19602.50
16600.45;-147.56;19407.77
16610.47;-144.33;19213.05
16620.49;-141.10;19050.77
16630.49;-137.85;18888.50
16640.51;-134.59;18693.78
16650.52;-131.31;18499.05
16660.54;-128.03;18336.78
16670.55;-124.74;18174.50
16680.57;-121.43;17979.78
16690.58;-118.12;17817.50
16700.59;-114.79;17622.78
16710.60;-111.46;17460.50
16720.61;-108.13;17298.23
16730.62;-104.78;17103.51
16740.63;-101.42;16941.23
16750.65;-98.05;16778.96
16760.66;-94.67;16616.69
16770.67;-91.29;16454.42
16780.68;-87.90;16292.14
16790.69;-84.50;16097.42
16800.70;-81.10;15967.60
16810.71;-77.69;15772.87
16820.72;-74.27;15643.05
16830.74;-70.84;15480.78
16840.75;-67.41;15318.51
16850.77;-63.97;15156.24
16860.78;-60.52;14993.96
16870.79;-57.08;14864.15
16880.80;-53.62;14734.33
16890.82;-50.16;14572.06
16900.83;-46.70;14442.24
16910.85;-43.23;14279.97
16920.86;-39.76;14150.15
16930.87;-36.28;14020.33
16940.88;-32.81;13890.51
16950.89;-29.33;13728.24
16960.89;-25.84;13598.42
16970.91;-22.35;13436.15
16980.92;-18.86;13306.33
16990.93;-15.37;13176.51
17000.94;-11.87;13046.70
17010.95;-8.38;12916.88
17020.96;-4.88;12754.61
17030.97;-1.38;12624.79
17040.99;2.12;12494.97
17051.00;5.62;12397.61
17061.02;9.13;12267.79
17071.04;12.63;12137.97
17081.05;16.13;12040.61
17091.06;19.63;11943.25
17101.07;23.13;11813.43
17111.08;26.63;11716.06
17121.09;30.12;11618.70
17131.10;33.62;11553.79
17141.12;37.12;11456.43
17151.13;40.61;11359.06
17161.14;44.10;11294.16
17171.16;47.59;11229.25
17181.16;51.07;11164.34
17191.17;54.55;11131.88
17201.19;58.03;11099.43
17211.20;61.50;11034.52
17221.22;64.98;11002.07
17231.23;68.44;10969.61
17241.24;71.90;10937.16
17251.25;75.36;10937.16
17261.26;78.81;10904.70
17271.27;82.26;10904.70
17281.28;85.70;10904.70
17291.30;89.13;10904.70
17301.31;92.56;10904.70
17311.32;95.99;10937.16
17321.33;99.40;10937.16
17331.33;102.81;10969.61
17341.35;106.21;10969.61
17351.36;109.61;11002.07
17361.37;112.99;11034.52
17371.39;116.37;11034.52
17381.40;119.74;11066.97
17391.41;123.11;11066.97
17401.42;126.46;11099.43
17411.44;129.80;11164.34
17421.45;133.14;11164.34
17431.47;136.46;11196.79
17441.48;139.78;11229.25
17451.49;143.09;11294.16
17461.51;146.38;11294.16
17471.52;149.67;11359.06
17481.54;152.94;11391.52
17491.55;156.20;11423.97
17501.56;159.45;11488.88
17511.58;162.69;11521.34
17521.59;165.92;11586.25
17531.60;169.13;11651.15
17541.61;172.33;11683.61
17551.62;175.52;11748.52
17561.63;178.70;11780.97
17571.64;181.86;11878.34
17581.65;185.01;11943.25
17591.67;188.15;12008.15
17601.68;191.27;12040.61
17611.70;194.38;12105.52
17621.70;197.47;12202.88
17631.72;200.55;12267.79
17641.73;203.61;12332.70
17651.74;206.66;12397.61
17661.76;209.69;12462.52
17671.77;212.71;12559.88
17681.78;215.71;12657.24
17691.80;218.69;12722.15
17701.81;221.66;12819.52
17711.83;224.61;12884.42
17721.84;227.55;12981.79
17731.85;230.46;13079.15
17741.86;233.36;13176.51
17751.87;236.24;13241.42
17761.89;239.10;13371.24
17771.89;241.95;13436.15
17781.92;244.78;13565.97
17791.93;247.58;13630.88
17801.93;250.37;13760.69
17811.95;253.14;13858.06
17821.96;255.89;13955.42
17831.97;258.62;14052.79
17841.99;261.33;14182.60
17852.00;264.02;14279.97
17862.01;266.69;14409.78
17872.03;269.34;14507.15
17882.05;271.97;14604.51
17892.06;274.57;14734.33
17902.07;277.16;14864.15
17912.08;279.72;14993.96
17922.10;282.27;15123.78
17932.11;284.79;15221.15
17942.12;287.29;15350.96
17952.13;289.76;15480.78
17962.14;292.21;15643.05
17972.16;294.65;15772.87
17982.16;297.05;15902.69
17992.17;299.44;16032.51
18002.19;301.80;16162.33
18012.20;304.14;16324.60
18022.22;306.45;16486.87
18032.23;308.74;16616.69
18042.25;311.01;16778.96
18052.26;313.25;16941.23
18062.27;315.46;17103.51
18072.28;317.65;17265.78
18082.29;319.82;17428.05
18092.31;321.96;17590.32
18102.33;324.08;17752.60
18112.34;326.17;17914.87
18122.35;328.24;18109.59
18132.37;330.27;18271.87
18142.38;332.29;18466.59
18152.39;334.27;18628.87
18162.40;336.23;18823.59
18172.41;338.16;18985.87
18182.42;340.07;19180.59
18192.44;341.95;19342.87
18202.45;343.80;19537.59
18212.47;345.63;19732.32
18222.48;347.42;19927.04
18232.49;349.19;20089.32
18242.50;350.93;20284.05
18252.50;352.65;20478.77
18262.52;354.33;20673.50
18272.53;355.99;20868.23
18282.54;357.62;21062.95
18292.55;359.22;21257.68
18302.57;360.79;21452.41
18312.58;362.33;21614.68
18322.59;363.84;21841.86
18332.61;365.33;22036.58
18342.62;366.78;22231.31
18352.63;368.21;22426.04
18362.64;369.60;22653.22
18372.65;370.97;22847.95
18382.66;372.30;23042.67
18392.68;373.61;23269.86
18402.69;374.88;23497.04
18412.71;376.13;23691.76
18422.72;377.35;23918.94
18432.74;378.53;24146.13
18442.75;379.68;24340.85
18452.76;380.81;24568.03
18462.77;381.90;24795.22
18472.78;382.96;24989.94
18482.79;383.99;25217.12
18492.79;384.99;25444.31
18502.82;385.95;25671.49
